id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id0846924,2,2016-04-25 19:31:46,2016-04-25 19:32:29,1,-73.9513168334961,40.774227142333984,-73.94845581054686,40.77802276611328,N,43.0
id3384421,1,2016-05-14 02:22:07,2016-05-14 02:22:38,1,-73.99494171142578,40.74795913696289,-73.9931640625,40.74715805053711,N,31.0
id0743488,2,2016-04-06 07:54:36,2016-04-06 07:55:11,2,-73.96942901611328,40.7605857849121,-73.96961212158203,40.7603874206543,N,35.0
id1113867,1,2016-06-04 06:20:11,2016-06-04 06:20:29,1,-73.97700500488281,40.73249816894531,-73.97700500488281,40.73249816894531,Y,18.0
id1100163,1,2016-02-12 22:08:54,2016-02-12 22:09:21,1,-73.95785522460938,40.66588592529297,-73.9583282470703,40.66600036621094,N,27.0
id0946427,1,2016-03-31 06:52:45,2016-03-31 06:53:44,1,-73.97576141357422,40.78676986694336,-73.97175598144531,40.79209899902344,N,59.0
id2811122,1,2016-01-15 11:45:58,2016-01-15 11:46:31,1,-74.19371795654298,40.68375015258789,-74.19374084472656,40.68385696411133,N,33.0
id0419086,2,2016-03-25 18:16:15,2016-03-25 18:16:35,1,-74.0037384033203,40.722480773925774,-74.0037384033203,40.722480773925774,N,20.0
id1700328,2,2016-03-01 20:56:12,2016-03-01 20:56:16,1,-73.95613861083984,40.77793884277344,-73.95613861083984,40.77793884277344,N,4.0
id0238043,1,2016-02-01 02:38:05,2016-02-01 02:38:10,1,-73.82966613769531,40.830669403076165,-73.82966613769531,40.830669403076165,N,5.0
id3813632,2,2016-06-02 01:03:57,2016-06-03 00:16:05,3,-73.98410797119139,40.75475311279297,-73.98382568359375,40.73997116088867,N,83528.0
id1706746,1,2016-04-28 09:14:02,2016-04-28 09:14:45,1,-73.96092224121092,40.75721740722656,-73.96353912353516,40.75544357299805,N,43.0
id2704199,2,2016-05-25 23:56:20,2016-05-25 23:56:23,1,-73.9768829345703,40.748329162597656,-73.97683715820312,40.7483787536621,N,3.0
id2099215,1,2016-03-15 20:43:17,2016-03-15 20:43:48,1,-73.99366760253906,40.73586654663086,-73.99138641357422,40.73495101928711,N,31.0
id0042114,2,2016-03-12 13:31:43,2016-03-12 13:32:21,1,-73.97926330566406,40.78461837768555,-73.97621154785155,40.788692474365234,N,38.0
id1391921,1,2016-06-02 16:56:16,2016-06-02 16:57:03,1,-73.97250366210938,40.74578475952149,-73.97250366210938,40.74578475952149,Y,47.0
id2092641,2,2016-04-25 20:17:07,2016-04-25 20:17:56,1,-73.97559356689453,40.75170135498047,-73.9803237915039,40.75323867797852,N,49.0
id3658446,2,2016-02-24 20:34:49,2016-02-24 20:35:13,1,-74.00450134277344,40.74202728271485,-74.00443267822266,40.74196243286133,N,24.0
id3954143,2,2016-02-23 15:48:32,2016-02-24 15:46:27,1,-73.95464324951173,40.7695541381836,-73.95124816894531,40.77413940429688,N,86275.0
id2202971,1,2016-04-15 17:10:32,2016-04-15 17:11:03,1,-73.98934173583984,40.769485473632805,-73.99033355712889,40.76993942260742,N,31.0
id3874985,1,2016-02-26 14:04:56,2016-02-26 14:05:55,1,-74.00223541259764,40.71923828125,-74.0038070678711,40.71726989746094,N,59.0
id2826975,2,2016-02-19 06:16:41,2016-02-19 06:16:53,1,-73.78225708007811,40.64461135864258,-73.78176879882812,40.644729614257805,N,12.0
id1926514,2,2016-04-10 10:58:55,2016-04-10 10:59:43,1,-73.94859313964844,40.786258697509766,-73.94575500488281,40.79000854492188,N,48.0
id3670699,1,2016-05-25 20:39:23,2016-05-25 20:39:28,1,-73.97136688232422,40.786251068115234,-73.97136688232422,40.786251068115234,N,5.0
id2977888,1,2016-05-03 10:07:11,2016-05-03 10:07:33,1,-73.97702026367188,40.75910949707031,-73.97698211669923,40.75912857055664,N,22.0
id0279955,1,2016-02-28 00:32:56,2016-02-28 00:33:00,1,-74.00224304199219,40.74026107788086,-74.00223541259764,40.740264892578125,N,4.0
id1955117,1,2016-05-13 07:40:03,2016-05-13 07:40:28,1,-73.97928619384764,40.74679183959961,-73.97959136962889,40.746524810791016,N,25.0
id1445677,2,2016-05-04 17:53:56,2016-05-05 17:51:13,1,-73.962158203125,40.77330017089844,-73.95767211914062,40.77703857421875,N,86237.0
id2461143,1,2016-05-09 20:36:26,2016-05-09 20:36:41,1,-74.00019073486328,40.74296188354492,-73.99991607666014,40.74330139160156,N,15.0
id3957192,2,2016-03-30 15:59:44,2016-03-30 16:00:41,2,-73.99022674560547,40.756290435791016,-73.99002075195312,40.7565803527832,N,57.0
id0229018,2,2016-04-25 00:17:44,2016-04-25 00:18:05,1,-73.99739837646483,40.75691986083984,-73.99466705322266,40.75598907470703,N,21.0
id2388524,1,2016-03-30 16:18:45,2016-03-30 16:19:19,1,-73.9446563720703,40.88629150390625,-73.94103240966798,40.89373779296875,N,34.0
id2719478,1,2016-06-22 07:09:01,2016-06-22 07:09:32,1,-73.9898910522461,40.7569465637207,-73.9898910522461,40.7569465637207,N,31.0
id0158884,2,2016-03-01 09:40:22,2016-03-02 09:31:04,6,-73.98184204101561,40.755081176757805,-74.01345825195312,40.713542938232415,N,85842.0
id2268666,1,2016-01-05 07:11:08,2016-01-05 07:11:27,1,-74.0041732788086,40.751861572265625,-74.0041732788086,40.751861572265625,N,19.0
id1803233,1,2016-02-19 21:17:02,2016-02-19 21:17:10,1,-73.95153045654298,40.77347183227539,-73.95153045654298,40.77347183227539,N,8.0
id0646553,1,2016-01-01 07:49:11,2016-01-01 07:49:35,1,-73.94512939453125,40.75251388549805,-73.94864654541014,40.75373840332031,N,24.0
id2370078,2,2016-01-10 08:01:43,2016-01-10 08:02:37,3,-73.98976135253906,40.75661087036133,-73.98764038085938,40.760440826416016,N,54.0
id1259224,1,2016-05-26 10:55:23,2016-05-26 10:56:05,1,-73.97825622558594,40.752490997314446,-73.97821044921875,40.7520637512207,N,42.0
id2243489,2,2016-04-21 00:17:29,2016-04-21 00:17:54,2,-74.00232696533203,40.760269165039055,-73.99862670898438,40.76079940795898,N,25.0
id1244738,1,2016-02-25 18:28:05,2016-02-25 18:28:46,1,-73.90968322753906,40.736282348632805,-73.90939331054686,40.73638153076172,N,41.0
id1717926,2,2016-01-26 18:59:30,2016-01-27 18:56:05,1,-73.95545959472656,40.76524353027344,-73.96844482421875,40.770503997802734,N,86195.0
id2737999,2,2016-05-01 03:42:37,2016-05-01 03:42:53,4,-73.96478271484375,40.755859375,-73.96285247802734,40.75812911987305,N,16.0
id1986892,1,2016-04-18 18:19:21,2016-04-18 18:19:56,1,-73.9625701904297,40.758243560791016,-73.96239471435547,40.75850677490234,N,35.0
id2977075,2,2016-02-27 23:51:26,2016-02-28 23:47:22,1,-73.98411560058595,40.72518157958984,-74.00884246826173,40.71309661865234,N,86156.0
id3533295,1,2016-04-10 02:36:53,2016-04-10 02:37:16,1,-73.65316009521484,40.633602142333984,-73.65316009521484,40.63360595703125,N,23.0
id0805969,1,2016-05-06 15:04:43,2016-05-06 15:04:49,1,-73.95589447021484,40.787647247314446,-73.95589447021484,40.787647247314446,N,6.0
id1095867,1,2016-06-07 18:08:26,2016-06-07 18:08:36,1,-73.94556427001953,40.75164794921875,-73.94559478759764,40.75167846679688,N,10.0
id0779986,2,2016-06-03 03:23:30,2016-06-04 03:20:28,1,-73.99343872070312,40.747100830078125,-73.97882080078125,40.76684188842773,N,86218.0
id3786178,1,2016-04-02 03:40:07,2016-04-02 03:40:41,1,-74.00150299072266,40.73946380615234,-74.00025177001953,40.73921585083008,N,34.0
id0081407,1,2016-03-21 05:26:43,2016-03-21 05:26:47,1,-73.98235321044923,40.77105331420898,-73.98235321044923,40.77105331420898,N,4.0
id2181290,1,2016-02-04 17:07:53,2016-02-04 17:08:03,1,-73.79013824462889,40.64417266845703,-73.79009246826173,40.64413833618164,N,10.0
id0455194,1,2016-06-18 03:16:51,2016-06-18 03:16:54,1,-73.83710479736328,40.74016952514648,-73.83728790283203,40.74080276489258,N,3.0
id3398641,1,2016-04-24 04:40:44,2016-04-24 04:41:31,1,-73.87223815917967,40.74891662597656,-73.87249755859375,40.74892425537109,N,47.0
id0586821,1,2016-01-19 15:49:08,2016-01-19 15:49:43,1,-73.78523254394531,40.64853286743164,-73.78646850585938,40.65277099609375,N,35.0
id0384703,2,2016-02-20 15:19:47,2016-02-20 15:20:23,1,-73.9794692993164,40.754669189453125,-73.97799682617188,40.75394821166992,N,36.0
id0154198,2,2016-03-04 16:13:29,2016-03-04 16:13:35,1,-73.95466613769531,40.77389144897461,-73.95463562011719,40.773868560791016,N,6.0
id2746997,1,2016-05-02 12:02:55,2016-05-02 12:03:25,1,-73.9520492553711,40.76934051513672,-73.95208740234375,40.76933288574219,N,30.0
id3373187,2,2016-05-04 04:09:25,2016-05-05 03:39:08,6,-73.98381042480467,40.7255744934082,-73.98008728027342,40.734901428222656,N,84583.0
id3843792,1,2016-04-17 05:03:20,2016-04-17 05:03:48,1,-73.88814544677734,40.739044189453125,-73.88951110839844,40.739360809326165,N,28.0
id1997951,1,2016-04-10 06:52:14,2016-04-10 06:52:36,1,-73.9500274658203,40.67502212524414,-73.95004272460938,40.675025939941406,N,22.0
id1690881,2,2016-01-21 04:13:57,2016-01-21 04:14:42,1,-73.94309997558595,40.79370880126953,-73.93820190429686,40.80039978027344,N,45.0
id1002820,2,2016-02-29 14:50:25,2016-02-29 14:50:32,1,-73.9368438720703,40.764602661132805,-73.93685150146483,40.76457977294922,N,7.0
id1994738,1,2016-05-04 19:03:12,2016-05-04 19:03:21,1,-73.97698974609375,40.75163269042969,-73.9770278930664,40.75162124633789,N,9.0
id0625935,2,2016-01-19 21:32:19,2016-01-20 21:28:23,6,-73.98892211914062,40.736640930175774,-73.9792709350586,40.77763366699219,N,86164.0
id0508130,2,2016-04-30 00:00:51,2016-04-30 00:01:02,3,-74.00066375732422,40.74740982055664,-74.00318908691406,40.74394989013672,N,11.0
id0433450,1,2016-04-06 17:50:25,2016-04-06 17:50:51,1,-73.984375,40.679969787597656,-73.984375,40.679969787597656,N,26.0
id2725916,2,2016-05-12 23:50:12,2016-05-12 23:50:19,1,-73.98458099365233,40.76756286621094,-73.984619140625,40.7676010131836,N,7.0
id1748497,1,2016-03-10 18:10:59,2016-03-10 18:11:31,1,-73.99285125732422,40.73729705810546,-73.99295043945312,40.737396240234375,N,32.0
id1024509,2,2016-06-30 10:31:20,2016-06-30 10:31:29,1,-73.98226165771484,40.7600212097168,-73.98216247558594,40.75998306274414,N,9.0
id1158584,1,2016-02-10 13:05:44,2016-02-10 13:06:34,1,-73.98295593261719,40.781692504882805,-73.98246002197266,40.78051376342773,N,50.0
id2198959,2,2016-02-22 09:06:37,2016-02-23 09:05:55,1,-73.95541381835938,40.77945327758789,-73.9632339477539,40.80916595458984,N,86358.0
id1624048,2,2016-05-13 00:35:02,2016-05-13 00:35:17,2,-73.96615600585938,40.773113250732415,-73.96615600585938,40.773113250732415,N,15.0
id3305385,1,2016-01-17 08:03:16,2016-01-17 08:03:51,1,-73.97565460205078,40.78716659545898,-73.97565460205078,40.78716659545898,N,35.0
id2846069,2,2016-05-03 17:09:18,2016-05-04 17:08:29,6,-73.96260833740233,40.77870178222656,-73.98526763916014,40.768741607666016,N,86351.0
id0754406,2,2016-06-10 06:41:33,2016-06-11 00:00:00,1,-74.00062561035155,40.73193740844727,-73.99584197998048,40.73870849609375,N,62307.0
id1966957,2,2016-02-25 07:16:20,2016-02-25 07:17:17,1,-73.97241973876953,40.749977111816406,-73.97437286376953,40.750770568847656,N,57.0
id2498222,2,2016-02-07 14:56:19,2016-02-07 14:56:30,1,-73.98287200927734,40.76932907104492,-73.98287200927734,40.76932907104492,N,11.0
id0806271,1,2016-01-04 16:28:42,2016-01-04 16:29:22,4,-73.78895568847656,40.641498565673835,-73.78895568847656,40.641498565673835,N,40.0
id3177813,2,2016-05-09 11:09:54,2016-05-09 11:10:31,2,-73.96018981933594,40.81314086914063,-73.96227264404298,40.81034851074219,N,37.0
id0188029,1,2016-02-22 19:50:13,2016-02-22 19:51:10,1,-73.9885482788086,40.77424240112305,-73.98561096191406,40.77843475341797,N,57.0
id0339742,1,2016-03-08 23:37:14,2016-03-08 23:37:59,1,-73.60162353515625,41.02950668334961,-73.60162353515625,41.02950668334961,N,45.0
id2095520,2,2016-02-19 21:09:11,2016-02-19 21:09:16,1,-73.97351837158203,40.649391174316406,-73.9735336303711,40.64937973022461,N,5.0
id1005421,2,2016-05-15 00:19:09,2016-05-15 00:19:18,1,-73.99213409423827,40.72533798217773,-73.99211120605469,40.72533798217773,N,9.0
id1082861,2,2016-03-30 21:16:39,2016-03-30 21:17:34,1,-73.96717071533203,40.79325866699219,-73.96755981445312,40.79262924194336,N,55.0
id1786468,2,2016-06-28 12:13:21,2016-06-29 12:11:30,1,-73.95445251464845,40.769886016845696,-73.98218536376953,40.74643707275391,N,86289.0
id1212401,1,2016-04-29 14:48:20,2016-04-29 14:48:33,1,-73.78181457519531,40.64460754394531,-73.78141784667967,40.64478302001953,N,13.0
id1184239,2,2016-06-26 18:25:33,2016-06-27 18:24:32,1,-73.99513244628906,40.72510528564453,-73.99493408203125,40.75007629394531,N,86339.0
id3919558,2,2016-04-04 13:37:57,2016-04-05 13:36:24,1,-74.00421905517578,40.75283050537109,-73.99874114990233,40.76374816894531,N,86307.0
id0802869,1,2016-05-06 17:56:58,2016-05-06 17:57:38,1,-74.17726898193358,40.69105911254882,-74.17726898193358,40.691062927246094,N,40.0
id3596084,2,2016-06-09 13:07:32,2016-06-10 13:02:50,1,-73.96569061279298,40.774280548095696,-73.98348236083984,40.7611083984375,N,86118.0
id0102337,2,2016-03-08 14:48:08,2016-03-08 14:48:53,1,-73.95098876953125,40.774658203125,-73.9519271850586,40.777191162109375,N,45.0
id0999654,2,2016-03-30 09:39:51,2016-03-31 00:00:00,1,-74.00276947021484,40.760623931884766,-73.9870834350586,40.77112579345703,N,51609.0
id3090598,1,2016-06-09 01:04:20,2016-06-09 01:05:07,1,-74.16899108886719,40.9761848449707,-74.16899108886719,40.9761848449707,Y,47.0
id3782820,2,2016-05-12 13:48:19,2016-05-13 13:47:57,1,-73.78199005126953,40.64472198486328,-73.98067474365233,40.72491836547852,N,86378.0
id1524424,1,2016-02-10 04:35:06,2016-02-10 04:35:38,1,-73.8617172241211,40.76847076416016,-73.8617172241211,40.76847076416016,N,32.0
id2310998,2,2016-02-21 23:01:04,2016-02-21 23:01:37,1,-73.7818832397461,40.64483642578125,-73.78180694580078,40.64485931396485,N,33.0
id0915015,1,2016-06-02 17:33:17,2016-06-02 17:33:36,1,-73.97257232666014,40.78074645996094,-73.97254943847656,40.780799865722656,N,19.0
id3441415,2,2016-01-18 10:32:22,2016-01-18 10:33:09,1,-73.97569274902342,40.77661895751953,-73.97828674316406,40.77318954467773,N,47.0
id1856333,2,2016-02-12 04:27:31,2016-02-12 04:27:34,1,-73.82176971435547,40.722064971923835,-73.82176208496092,40.72206115722656,N,3.0
id2668509,1,2016-01-09 03:20:07,2016-01-09 03:21:06,1,-73.98220825195312,40.73114013671875,-73.98062896728516,40.73000717163086,N,59.0
id0554163,1,2016-03-18 01:27:46,2016-03-18 01:27:52,1,-73.99269104003906,40.73069381713867,-73.99313354492188,40.73004150390625,N,6.0
id2083917,1,2016-02-29 00:54:43,2016-02-29 00:55:14,1,-73.98870849609375,40.74468994140625,-73.99097442626953,40.7454490661621,N,31.0
id1226915,1,2016-01-01 01:25:50,2016-01-01 01:26:28,1,-73.98356628417967,40.73435592651367,-73.98410034179686,40.733642578125,N,38.0
id3673785,1,2016-05-08 12:13:23,2016-05-08 12:13:56,1,-73.97761535644531,40.75446319580078,-73.97767639160156,40.754497528076165,N,33.0
id3374838,1,2016-05-29 18:30:58,2016-05-29 18:31:10,1,-73.98872375488281,40.75893020629882,-73.98872375488281,40.75893020629882,N,12.0
id0799332,2,2016-06-28 20:33:34,2016-06-29 20:32:40,1,-73.97473907470702,40.75283050537109,-73.99491882324217,40.76079940795898,N,86346.0
id3861750,2,2016-06-17 18:24:33,2016-06-17 18:24:43,1,-73.78958129882812,40.64278030395508,-73.78957366943358,40.64278030395508,N,10.0
id2937497,1,2016-02-08 18:13:50,2016-02-08 18:14:12,2,-73.94541931152342,40.751628875732415,-73.94541931152342,40.751628875732415,N,22.0
id1139759,2,2016-02-08 00:51:22,2016-02-08 00:52:15,1,-73.99164581298828,40.689483642578125,-73.99225616455078,40.68969345092773,N,53.0
id1014979,1,2016-02-18 18:18:47,2016-02-18 18:19:13,1,-74.00810241699219,40.71169662475586,-74.0081558227539,40.71163558959961,N,26.0
id2414999,2,2016-02-07 00:09:24,2016-02-07 00:10:23,5,-73.98805236816406,40.74789810180664,-73.9887466430664,40.74452972412109,N,59.0
id1676596,1,2016-01-10 20:42:44,2016-01-10 20:42:55,1,-73.97327423095702,40.755130767822266,-73.97336578369139,40.75509643554688,N,11.0
id3645272,2,2016-06-10 23:03:03,2016-06-10 23:04:00,1,-73.9686050415039,40.7547264099121,-73.96859741210938,40.75477600097656,N,57.0
id1149898,2,2016-02-11 16:10:56,2016-02-11 16:10:59,5,-73.96812438964845,40.79206085205078,-73.96834564208984,40.79169464111328,N,3.0
id3757037,2,2016-02-09 10:38:39,2016-02-09 10:39:03,1,-74.01155853271484,40.7026596069336,-74.01397705078125,40.70320892333984,N,24.0
id1911570,1,2016-05-03 18:36:30,2016-05-03 18:37:21,1,-73.94727325439453,40.7757568359375,-73.9496078491211,40.772510528564446,N,51.0
id1444029,2,2016-01-26 17:37:51,2016-01-27 16:04:35,1,-73.97113037109375,40.75083923339844,-73.98048400878906,40.73434066772461,N,80804.0
id2637742,1,2016-02-27 21:40:28,2016-02-27 21:40:49,2,-73.99566650390625,40.76150131225586,-73.99568176269531,40.76150894165039,N,21.0
id2642697,2,2016-03-02 16:21:37,2016-03-02 16:22:29,1,-73.95729064941406,40.78314208984375,-73.95520782470702,40.78571701049805,N,52.0
id2766778,1,2016-01-07 07:57:22,2016-01-07 07:57:32,1,-73.9903564453125,40.749561309814446,-73.9903793334961,40.74958419799805,N,10.0
id0885240,1,2016-05-14 22:33:23,2016-05-14 22:33:30,1,-73.98229217529298,40.77100372314453,-73.98226165771484,40.770267486572266,N,7.0
id2843670,2,2016-01-26 19:25:07,2016-01-26 19:25:28,1,-73.96700286865233,40.766868591308594,-73.96703338623048,40.76665878295898,N,21.0
id3329216,1,2016-02-03 23:40:38,2016-02-03 23:41:26,1,-73.98984527587889,40.72553634643555,-73.98983764648438,40.72555160522461,N,48.0
id0951735,1,2016-05-15 15:04:23,2016-05-15 17:46:17,1,-73.78965759277344,40.64695358276367,-73.9937744140625,40.72076797485352,N,9714.0
id3528507,2,2016-02-11 22:32:56,2016-02-11 22:33:37,1,-73.92256164550781,40.734493255615234,-73.92606353759764,40.73138046264648,N,41.0
id0093570,1,2016-06-01 12:40:00,2016-06-01 12:40:58,1,-73.94524383544923,40.75162124633789,-73.94529724121094,40.751663208007805,N,58.0
id3776509,2,2016-06-12 16:38:52,2016-06-12 16:39:16,6,-73.96996307373048,40.7622184753418,-73.97107696533203,40.760860443115234,N,24.0
id3711644,2,2016-05-06 07:59:30,2016-05-07 07:40:14,3,-73.94699096679686,40.77216339111328,-73.99723052978516,40.72538375854492,N,85244.0
id3278564,2,2016-04-26 02:04:26,2016-04-26 02:04:39,2,-73.91486358642578,40.69799041748047,-73.9148712158203,40.69797897338867,N,13.0
id2297761,1,2016-04-28 03:03:25,2016-04-28 03:03:47,5,-73.9123764038086,40.774715423583984,-73.91236877441406,40.77473068237305,N,22.0
id0619157,1,2016-01-04 20:17:28,2016-01-04 20:18:13,1,-73.97637939453125,40.751766204833984,-73.97896575927734,40.74943161010742,N,45.0
id3894003,1,2016-04-04 01:36:14,2016-04-04 01:36:56,1,-73.9748764038086,40.765003204345696,-73.9764175415039,40.765823364257805,N,42.0
id1679550,1,2016-03-04 11:53:28,2016-03-04 11:54:13,1,-73.97561645507811,40.76116180419922,-73.97519683837889,40.76103210449219,N,45.0
id3550800,1,2016-01-07 16:47:32,2016-01-07 16:48:23,1,-74.0092544555664,40.71543884277344,-74.01346588134764,40.7174072265625,N,51.0
id2399441,1,2016-01-06 11:38:48,2016-01-06 11:38:59,1,-73.970947265625,40.76076126098633,-73.97080993652342,40.76089859008789,N,11.0
id3735678,2,2016-06-02 17:39:26,2016-06-02 17:39:41,1,-73.93675994873048,40.76456832885742,-73.93670654296875,40.764610290527344,N,15.0
id2145897,2,2016-01-05 15:28:13,2016-01-05 15:29:06,1,-74.01434326171875,40.71703338623047,-74.0145034790039,40.71710586547852,N,53.0
id2780787,2,2016-01-14 14:18:35,2016-01-14 14:18:44,2,-73.77706146240233,40.64491271972656,-73.77703094482422,40.64492416381836,N,9.0
id0791847,2,2016-03-31 21:06:21,2016-03-31 21:06:53,2,-74.00222778320312,40.733711242675774,-74.00222778320312,40.733711242675774,N,32.0
id1227059,2,2016-05-01 04:52:43,2016-05-01 04:53:01,1,-73.91153717041014,40.736003875732415,-73.90860748291014,40.73640060424805,N,18.0
id0980323,2,2016-01-04 18:13:58,2016-01-05 18:13:12,1,-74.00907135009764,40.71068572998047,-73.98096466064453,40.764663696289055,N,86354.0
id1064041,1,2016-05-05 05:23:33,2016-05-05 05:23:40,1,-73.9090805053711,40.63156509399414,-73.90840148925781,40.631126403808594,N,7.0
id2243172,1,2016-01-13 14:44:05,2016-01-13 14:44:43,1,-74.00639343261719,40.733795166015625,-74.00595855712889,40.735145568847656,N,38.0
id2130485,1,2016-03-14 21:51:36,2016-03-14 21:52:01,1,-73.9720001220703,40.79158401489258,-73.97201538085938,40.79141998291016,N,25.0
id3832146,1,2016-05-14 05:10:38,2016-05-14 05:10:44,1,-73.99810791015625,40.660282135009766,-73.99810028076173,40.66028594970703,N,6.0
id2217702,2,2016-06-27 21:50:05,2016-06-27 21:50:22,1,-73.98235321044923,40.77105331420898,-73.98235321044923,40.77066802978516,N,17.0
id2003557,1,2016-03-17 17:14:04,2016-03-17 17:14:46,1,-73.94081115722656,40.79005813598633,-73.9407958984375,40.79006576538086,N,42.0
id0223362,1,2016-02-08 14:19:00,2016-02-08 14:19:25,4,-73.89783477783203,40.63279724121094,-73.89783477783203,40.63279724121094,N,25.0
id2251240,2,2016-04-15 21:37:29,2016-04-16 21:36:18,4,-74.00836181640625,40.7353515625,-73.997802734375,40.74095916748047,N,86329.0
id2702548,2,2016-06-12 14:55:16,2016-06-12 14:55:20,1,-73.98027801513672,40.78253173828125,-73.98027801513672,40.78253173828125,N,4.0
id1635555,1,2016-04-15 17:34:31,2016-04-15 17:35:28,1,-73.7909164428711,40.64373779296875,-73.79052734375,40.64362716674805,N,57.0
id3459987,1,2016-03-27 01:41:12,2016-03-27 01:41:57,1,-73.98154449462889,40.73263931274414,-73.98245239257811,40.73525619506836,N,45.0
id0581915,1,2016-06-24 23:41:24,2016-06-24 23:41:27,1,-74.00289154052734,40.72576522827149,-74.00289154052734,40.72576522827149,N,3.0
id1073954,2,2016-06-05 23:35:58,2016-06-05 23:36:22,1,-73.97463226318358,40.74850082397461,-73.97460174560547,40.74853897094727,N,24.0
id1428859,2,2016-04-27 09:06:04,2016-04-28 09:00:22,1,-73.94381713867188,40.807178497314446,-73.94213104248048,40.79801940917969,N,86058.0
id0323682,2,2016-05-31 00:13:25,2016-05-31 00:13:30,1,-73.93679809570312,40.76482009887695,-73.93681335449219,40.76483154296875,N,5.0
id0004067,1,2016-05-02 05:06:06,2016-05-02 05:06:36,1,-73.99591064453125,40.74263381958008,-73.99591064453125,40.74259948730469,N,30.0
id1087039,2,2016-05-04 21:03:13,2016-05-04 21:03:47,1,-73.99048614501953,40.756080627441406,-73.99009704589844,40.756343841552734,N,34.0
id1844242,2,2016-06-06 21:09:38,2016-06-06 21:10:34,1,-73.94035339355469,40.79361724853516,-73.94322204589844,40.78968048095703,N,56.0
id0899681,1,2016-03-12 09:55:27,2016-03-12 09:56:04,1,-73.95128631591797,40.80503845214844,-73.9521255493164,40.80379104614258,N,37.0
id2940117,2,2016-02-11 14:05:26,2016-02-11 14:05:47,1,-73.93687438964844,40.76472091674805,-73.9369125366211,40.76470947265625,N,21.0
id0423267,1,2016-01-25 18:42:09,2016-01-25 18:42:17,1,-73.44392395019531,40.78228378295898,-73.44392395019531,40.78228378295898,N,8.0
id1149018,1,2016-01-12 16:02:07,2016-01-12 16:02:42,1,-73.9628677368164,40.775215148925774,-73.96282196044923,40.776611328125,N,35.0
id1886686,2,2016-06-16 19:21:42,2016-06-17 19:19:47,2,-74.00786590576173,40.708641052246094,-73.9924087524414,40.721282958984375,N,86285.0
id3071063,2,2016-01-07 19:55:53,2016-01-07 19:55:56,2,-73.96694946289062,40.75482940673828,-73.96693420410156,40.75496673583984,N,3.0
id3912210,1,2016-06-21 11:39:11,2016-06-21 11:39:13,1,-73.98026275634764,40.76418685913086,-73.98029327392578,40.76411819458008,Y,2.0
id3479525,1,2016-04-14 01:46:25,2016-04-14 01:46:51,2,-74.03604125976561,40.72378921508789,-74.03618621826173,40.72372055053711,N,26.0
id2160956,2,2016-06-25 09:15:01,2016-06-25 09:15:51,1,-73.97846221923827,40.74509048461913,-73.98037719726561,40.7458610534668,N,50.0
id2277437,2,2016-05-31 10:05:35,2016-05-31 10:06:10,1,-73.96539306640625,40.76911163330078,-73.9674072265625,40.76631927490234,N,35.0
id2594929,2,2016-06-27 16:11:22,2016-06-28 16:03:39,1,-73.96343994140625,40.777530670166016,-73.96826934814453,40.766361236572266,N,85937.0
id2410379,1,2016-04-28 13:16:36,2016-04-28 13:16:46,1,-73.98294830322266,40.77120590209961,-73.98306274414062,40.77111053466797,N,10.0
id1787842,2,2016-02-21 03:18:51,2016-02-21 03:19:02,1,-73.90306854248048,40.775299072265625,-73.90306854248048,40.775299072265625,N,11.0
id3793668,2,2016-02-04 15:50:41,2016-02-05 15:46:41,1,-73.98950958251953,40.72050476074219,-73.94280242919923,40.840866088867195,N,86160.0
id0472627,2,2016-06-12 07:07:15,2016-06-12 07:07:33,1,-73.91338348388672,40.75421142578125,-73.91338348388672,40.75421142578125,N,18.0
id0325793,2,2016-05-24 08:55:39,2016-05-24 08:56:14,1,-74.00332641601561,40.7270393371582,-74.0023193359375,40.72962188720703,N,35.0
id0028940,2,2016-01-09 07:43:07,2016-01-09 07:43:09,1,-74.18167877197266,40.68767929077149,-74.18167877197266,40.68767929077149,N,2.0
id3638625,1,2016-02-22 14:54:17,2016-02-22 14:54:19,1,-73.99134826660156,40.74051284790039,-73.99134826660156,40.74051284790039,N,2.0
id1782863,1,2016-02-18 17:44:42,2016-02-18 17:44:46,1,-73.98775482177734,40.72452545166016,-73.98775482177734,40.72452545166016,N,4.0
id0720237,2,2016-01-17 13:48:39,2016-01-17 13:48:58,1,-73.97846984863281,40.75706100463867,-73.97872924804686,40.75701141357422,N,19.0
id0724407,1,2016-04-06 00:53:57,2016-04-06 00:54:47,1,-73.9875717163086,40.75492477416992,-73.98777770996092,40.75463485717773,N,50.0
id2732725,1,2016-03-24 15:07:02,2016-03-24 15:07:10,1,-74.00682830810547,40.71918487548828,-74.00682830810547,40.719181060791016,N,8.0
id3892430,2,2016-05-17 08:31:32,2016-05-18 07:32:22,3,-74.00655364990233,40.731639862060554,-73.97989654541014,40.76177597045898,N,82850.0
id3070704,1,2016-05-29 12:50:11,2016-05-29 12:50:28,3,-73.98318481445312,40.69649887084961,-73.98318481445312,40.69649887084961,N,17.0
id3474579,2,2016-05-30 07:24:48,2016-05-30 07:25:11,1,-73.9939193725586,40.73627471923828,-73.9953384399414,40.73678588867188,N,23.0
